CURVE_DETL_ID,CURVE_MSTR_ID,AS_OF_DATE,SCN_ID,MON-24,MON-23,MON-22,MON-21,MON-20,MON-19,MON-18,MON-17,MON-16,MON-15,MON-14,MON-13,MON-12,MON-11,MON-10,MON-9,MON-8,MON-7,MON-6,MON-5,MON-4,MON-3,MON-2,MON-1,MON0,MON1,MON2,MON3,MON4,MON5,MON6,MON7,MON8,MON9,MON10,MON11,MON12,MON13,MON14,MON15,MON16,MON17,MON18,MON19,MON20,MON21,MON22,MON23,MON24,MON25,MON26,MON27,MON28,MON29,MON30,MON31,MON32,MON33,MON34,MON35,MON36,MON37,MON38,MON39,MON40,MON41,MON42,MON43,MON44,MON45,MON46,MON47,MON48,MON49,MON50,MON51,MON52,MON53,MON54,MON55,MON56,MON57,MON58,MON59,MON60,DATASET_ID,UNITS,ORIGL_FLAG,CURVE_FLOOR,CREATED_BY,CREATE_TS,SOURCE,SOURCE_DETAILS,CURVE_CODE,CURVE_DESC,CCY_CODE,CURVE_TENOR,CURVE_CNTRY,FWD_SPRD_BOOL,SCN_NAME,SCN_LONG_DESC,STATUS,FIN_RISK_FLAG,SCN_TYPE,IS_BASE,RUN_FREQUENCY,curve_tenor_days
2147483647,4639887,3/31/2025,598,0.05580014,0.04948138,0.05996645,0.04869515,0.04848759,0.06940703,0.04586747,0.048446,0.05114418,0.04198579,0.06065159,0.04040192,0.04937602,0.05126485,0.05982698,0.05963645,0.05680406,0.05155372,0.05757761,0.04755903,0.05463108,0.05320186,0.05724334,0.05869055,0.04128921,0.04750253,0.05930832,0.05466292,0.06588655,0.05994429,0.05522998,0.04846629,0.06957485,0.05991419,0.0698761,0.06119063,0.05728728,0.06420935,0.04044134,0.04947809,0.06794822,0.05838724,0.06551139,0.05110639,0.04275318,0.06035185,0.06793926,0.05349368,0.06734698,0.0677152,0.06687906,0.04478336,0.04094303,0.05932318,0.05305627,0.04163169,0.06780406,0.06408278,0.04361052,0.05909697,0.05430482,0.04894648,0.04107209,0.06679077,0.0526039,0.05823041,0.0654951,0.0621654,0.05533719,0.06804229,0.05369554,0.05139009,0.06879971,0.0581396,0.05562556,0.04113237,0.0564206,0.06861983,0.06143762,0.06711591,0.06914544,0.06204703,0.04967752,0.0688964,0.04265959,1,bps,FALSE,0.049164,vc70742,4/11/2025,COPY_MISSING_CURVE_CCY,"{""riskFactorId"":""SM BSBY""}",BSBY,,AUD,ZERO,F,F,ROLLING_SS_UP_100_MONTHLY,ROLLING_SS_UP_100_MONTHLY,A,R,IRR,FALSE,MONTHLY,0
2147483647,4639903,3/31/2025,598,0.06426804,0.05215614,0.06808266,0.04007608,0.0508665,0.05788839,0.06772337,0.05428287,0.05201952,0.05459197,0.04590523,0.06515132,0.04351543,0.05466015,0.04452491,0.04659426,0.04843672,0.05355448,0.0692806,0.0611517,0.06692357,0.06211368,0.04673021,0.06435291,0.0449155,0.06950484,0.05950014,0.04108336,0.04319267,0.04193555,0.04929369,0.06242347,0.06453465,0.06531409,0.04480385,0.04933996,0.06856116,0.04508825,0.06905103,0.06323821,0.05111305,0.06711712,0.04650203,0.06877014,0.05944229,0.05164513,0.04616081,0.06080984,0.0622855,0.0592724,0.05045796,0.06852775,0.04755193,0.04982936,0.06034939,0.05206416,0.05113945,0.0547627,0.05440326,0.05334113,0.06992222,0.04846514,0.05576304,0.06081425,0.04886383,0.06095373,0.06479221,0.04994484,0.05557844,0.05177292,0.05717359,0.04560044,0.06184335,0.04608082,0.06918711,0.05295172,0.05243635,0.04059104,0.04780017,0.05667775,0.0618814,0.05755748,0.05605575,0.058907,0.04943651,1,bps,FALSE,0.05990033,vc70742,4/11/2025,COPY_MISSING_CURVE_CCY,"{""riskFactorId"":""SM BSBY""}",BSBY,,AUD,1M,F,F,ROLLING_SS_UP_100_MONTHLY,ROLLING_SS_UP_100_MONTHLY,A,R,IRR,FALSE,MONTHLY,30
2147483647,4639874,3/31/2025,598,0.04181544,0.05290068,0.04939933,0.04817296,0.06123909,0.05673177,0.0593396,0.05876208,0.06322238,0.06935497,0.06423133,0.0524527,0.04509591,0.04109822,0.04568258,0.05240639,0.06676788,0.04686218,0.0628444,0.06824617,0.06170123,0.04247794,0.04946659,0.05187306,0.06426772,0.05541795,0.05126693,0.0451649,0.0686094,0.06484604,0.04111311,0.04818456,0.06009164,0.04706169,0.0540073,0.04797083,0.06329398,0.04419723,0.05905284,0.05694191,0.05624283,0.05907486,0.06900097,0.04498317,0.06197019,0.05142506,0.04033859,0.04052942,0.04645117,0.05872716,0.05422942,0.05587848,0.04511554,0.06064167,0.04822615,0.05359459,0.06008823,0.06328955,0.06065895,0.06094426,0.06017522,0.04763797,0.05144827,0.05048299,0.062317,0.04476757,0.05780492,0.06575232,0.06429487,0.06165669,0.04519212,0.06717625,0.04999777,0.04422396,0.05111458,0.04602395,0.0495777,0.05228029,0.06858642,0.06284462,0.05821242,0.06768609,0.06145685,0.04504206,0.04711008,1,bps,FALSE,0.05112705,vc70742,4/11/2025,COPY_MISSING_CURVE_CCY,"{""riskFactorId"":""SM BSBY""}",BSBY,,AUD,2M,F,F,ROLLING_SS_UP_100_MONTHLY,ROLLING_SS_UP_100_MONTHLY,A,R,IRR,FALSE,MONTHLY,60
2147483647,4639908,3/31/2025,598,0.06038748,0.06174982,0.04834887,0.0659148,0.04650841,0.04835404,0.04125285,0.05269077,0.04280349,0.04142897,0.04310497,0.05628243,0.04605425,0.04954008,0.04714711,0.04611107,0.05379645,0.06176548,0.06463157,0.05405992,0.04944803,0.06952483,0.05955826,0.05471494,0.04748508,0.04335524,0.04299238,0.05900386,0.04708481,0.05525635,0.05091503,0.04986595,0.06820777,0.06841222,0.0607722,0.05170028,0.05862064,0.05956389,0.06728699,0.06640265,0.04903486,0.06035078,0.0402756,0.06792697,0.05125243,0.0591666,0.04881947,0.06652064,0.05700473,0.0556325,0.06179272,0.05588697,0.04619431,0.06082004,0.04685981,0.04392193,0.04242871,0.06884885,0.06063547,0.05712303,0.05605565,0.06583039,0.04698969,0.05908608,0.04127673,0.05470631,0.05808284,0.05546881,0.06076517,0.04262142,0.05604645,0.06193613,0.04162174,0.05802141,0.04205647,0.04651182,0.06986486,0.06878984,0.05253982,0.05513056,0.04826086,0.05565255,0.05229203,0.06387735,0.06793536,1,bps,FALSE,0.05625662,vc70742,4/11/2025,COPY_MISSING_CURVE_CCY,"{""riskFactorId"":""SM BSBY""}",BSBY,,AUD,3M,F,F,ROLLING_SS_UP_100_MONTHLY,ROLLING_SS_UP_100_MONTHLY,A,R,IRR,FALSE,MONTHLY,90
2147483647,4639920,3/31/2025,598,0.06240684,0.05079577,0.05514138,0.04270293,0.06798888,0.04880427,0.06014116,0.06443263,0.05739499,0.05290205,0.06889899,0.06959799,0.0678596,0.05639173,0.04643984,0.0575933,0.04962968,0.05131564,0.06143155,0.05890922,0.06313742,0.04180375,0.06213065,0.04899741,0.04379733,0.0576826,0.05147551,0.0560137,0.04739761,0.0563947,0.06998872,0.05719426,0.04461579,0.05610521,0.04051595,0.05484092,0.05563955,0.04695397,0.0410995,0.04143864,0.06581514,0.0520459,0.06640184,0.04170896,0.04031018,0.05090803,0.05088907,0.04829121,0.05057666,0.04420075,0.0576142,0.04908467,0.04879883,0.04768463,0.05323997,0.06073379,0.04258283,0.04906335,0.05151802,0.05571004,0.04097475,0.04413413,0.05534068,0.05834174,0.04647705,0.05377745,0.06494648,0.05541746,0.06530776,0.05068489,0.04348305,0.04306663,0.05633787,0.04104867,0.0677486,0.0469118,0.05961629,0.043296,0.05113589,0.04033515,0.04641177,0.05168436,0.05279802,0.06550982,0.04580577,1,bps,FALSE,0.05099379,vc70742,4/11/2025,COPY_MISSING_CURVE_CCY,"{""riskFactorId"":""SM BSBY""}",BSBY,,AUD,4M,F,F,ROLLING_SS_UP_100_MONTHLY,ROLLING_SS_UP_100_MONTHLY,A,R,IRR,FALSE,MONTHLY,120
2147483647,4639905,3/31/2025,598,0.04152159,0.06586056,0.04610624,0.0556066,0.05543322,0.04581667,0.04040282,0.06257062,0.04518319,0.05341591,0.06718935,0.04782059,0.04210664,0.05766326,0.06660019,0.05692032,0.05365797,0.04384579,0.06597966,0.0534868,0.06097617,0.0421135,0.05580813,0.06301399,0.06523617,0.06982015,0.04601373,0.06061045,0.06561294,0.06276018,0.06886405,0.04001794,0.05094176,0.04613026,0.0450636,0.04235419,0.04016308,0.0565978,0.04537603,0.04880705,0.06656942,0.04759276,0.04082444,0.05749864,0.04999797,0.05357597,0.06841471,0.05516398,0.04168878,0.04547299,0.06474251,0.06747804,0.05219308,0.04579721,0.0411098,0.04524558,0.0663252,0.058187,0.05701378,0.05443365,0.04994624,0.04970261,0.06231312,0.04703489,0.06318484,0.06886015,0.05128348,0.06312591,0.04864282,0.04483455,0.05321096,0.0524728,0.05882852,0.04182987,0.05486952,0.05680534,0.06919816,0.04122699,0.04364933,0.05493311,0.05993811,0.06605643,0.04824637,0.04651675,0.06358265,1,bps,FALSE,0.0559909,vc70742,4/11/2025,COPY_MISSING_CURVE_CCY,"{""riskFactorId"":""SM BSBY""}",BSBY,,AUD,5M,F,F,ROLLING_SS_UP_100_MONTHLY,ROLLING_SS_UP_100_MONTHLY,A,R,IRR,FALSE,MONTHLY,150
2147483647,4639909,3/31/2025,598,0.04971121,0.05370496,0.06493947,0.06664396,0.0627724,0.05312252,0.04103622,0.04765087,0.06889464,0.0489537,0.05614761,0.04433689,0.06795392,0.06723393,0.05065111,0.06274528,0.05866779,0.04636729,0.06886202,0.0511358,0.05690271,0.04777795,0.06273396,0.0482191,0.04525859,0.04104736,0.04032335,0.05954418,0.04312139,0.06849414,0.04064723,0.0607253,0.04648248,0.04609406,0.06472425,0.048224,0.06892179,0.04110773,0.05854905,0.06328332,0.04858791,0.04988666,0.06282228,0.05832694,0.0571928,0.04320725,0.04826119,0.04516449,0.04688051,0.06081409,0.05081979,0.0671749,0.04403303,0.0561203,0.06775037,0.05297922,0.06652515,0.06166664,0.0424913,0.04188806,0.06706944,0.0696432,0.04230751,0.06753696,0.05429247,0.06163317,0.04983872,0.06552714,0.06495625,0.05088972,0.04878374,0.06743752,0.0451178,0.0508578,0.0551752,0.06184297,0.05425528,0.04050191,0.04863545,0.05746135,0.05762485,0.06035981,0.04636047,0.05543221,0.04641361,1,bps,FALSE,0.0408314,vc70742,4/11/2025,COPY_MISSING_CURVE_CCY,"{""riskFactorId"":""SM BSBY""}",BSBY,,AUD,6M,F,F,ROLLING_SS_UP_100_MONTHLY,ROLLING_SS_UP_100_MONTHLY,A,R,IRR,FALSE,MONTHLY,180
2147483647,4639887,3/31/2025,598,0.06321191,0.06271448,0.06676722,0.04422456,0.05952357,0.05363333,0.04258623,0.04748221,0.05738519,0.06568265,0.06410052,0.06788329,0.05090662,0.05710809,0.05056366,0.06666588,0.0696869,0.04401037,0.04591999,0.04763538,0.06798773,0.05750527,0.05905912,0.06838915,0.04974471,0.05128676,0.06500153,0.06572608,0.06762589,0.04058311,0.06160287,0.04517853,0.0548871,0.05035237,0.04946986,0.05472106,0.05070244,0.06591941,0.05225999,0.05532121,0.04880125,0.04386283,0.06239502,0.05251882,0.06191779,0.04493254,0.06772472,0.05301254,0.04064012,0.0447371,0.05096201,0.05243885,0.06047823,0.04955209,0.05910639,0.04849737,0.04414353,0.06915945,0.05531598,0.05738601,0.05243341,0.06029404,0.04926346,0.05565286,0.05611389,0.06591028,0.0614075,0.04478468,0.04053847,0.04376073,0.06655582,0.05173418,0.05155796,0.06600656,0.04787147,0.06247673,0.0653404,0.04279015,0.04481465,0.0400681,0.06261101,0.04288365,0.06122871,0.05113426,0.04675864,1,bps,FALSE,0.04887717,vc70742,4/11/2025,COPY_MISSING_CURVE_CCY,"{""riskFactorId"":""SM BSBY""}",BSBY,,AUD,7M,F,F,ROLLING_SS_UP_100_MONTHLY,ROLLING_SS_UP_100_MONTHLY,A,R,IRR,FALSE,MONTHLY,210
2147483647,4639894,3/31/2025,598,0.04729433,0.04468651,0.05480441,0.054888,0.0463809,0.06077198,0.05372564,0.05686376,0.0637253,0.04818769,0.05774442,0.05767972,0.05736612,0.04113126,0.06138927,0.06356356,0.04751827,0.05296357,0.04657029,0.05994217,0.06778007,0.04237306,0.05394789,0.05792091,0.04659287,0.05858517,0.04488778,0.06363106,0.04607051,0.04588717,0.05127719,0.06189364,0.04910102,0.05584863,0.04162188,0.06166922,0.05395894,0.06682965,0.06043925,0.04818956,0.04368539,0.06026957,0.05234626,0.05771071,0.06090916,0.05351643,0.05255193,0.0616948,0.04536778,0.05131126,0.04156125,0.05102798,0.04031093,0.0640792,0.06639181,0.06183424,0.06808697,0.04190211,0.06950656,0.05948237,0.04432189,0.06826372,0.05712308,0.05509688,0.04263886,0.06439097,0.04302886,0.05476166,0.06392196,0.06255305,0.05207389,0.05466184,0.0454498,0.05430395,0.05638844,0.05156344,0.05930802,0.04014581,0.04111736,0.05105378,0.05400759,0.05207421,0.04627577,0.05596737,0.04329287,1,bps,FALSE,0.05606134,vc70742,4/11/2025,COPY_MISSING_CURVE_CCY,"{""riskFactorId"":""SM BSBY""}",BSBY,,AUD,8M,F,F,ROLLING_SS_UP_100_MONTHLY,ROLLING_SS_UP_100_MONTHLY,A,R,IRR,FALSE,MONTHLY,240
2147483647,4639909,3/31/2025,598,0.04773363,0.05761492,0.06070442,0.04919904,0.05805365,0.06050412,0.06850737,0.05791354,0.05642335,0.05229603,0.04832187,0.04229941,0.05615704,0.06529839,0.04980531,0.04580239,0.04718463,0.0591401,0.05181187,0.06089105,0.05181752,0.04039651,0.06384199,0.06412083,0.05479427,0.06470725,0.06346309,0.06780922,0.06197295,0.04012022,0.0537726,0.04010209,0.05580516,0.04025806,0.04039818,0.0430777,0.04545696,0.05030098,0.06233362,0.05776888,0.05092607,0.06498823,0.0542353,0.06730114,0.06453899,0.04948936,0.0476282,0.04198644,0.05496438,0.05490391,0.06622075,0.0442359,0.06039393,0.04673669,0.06814537,0.06466587,0.06015042,0.04072337,0.0496257,0.05558787,0.04714297,0.04070979,0.0537945,0.04073352,0.0633732,0.05110161,0.06733863,0.06432298,0.06576438,0.04293988,0.06987982,0.04396275,0.06417322,0.0455271,0.0569055,0.05078824,0.06496354,0.04753344,0.06063603,0.05070965,0.06574444,0.06973979,0.06542413,0.04412374,0.06620134,1,bps,FALSE,0.05518699,vc70742,4/11/2025,COPY_MISSING_CURVE_CCY,"{""riskFactorId"":""SM BSBY""}",BSBY,,AUD,9M,F,F,ROLLING_SS_UP_100_MONTHLY,ROLLING_SS_UP_100_MONTHLY,A,R,IRR,FALSE,MONTHLY,270
